dataset,method,num_trees,iter,decision_tree,description,num_examples,max_tree_depth,temperature,split,accuracy,f1_score
boxing1,gpt-4o,5,2,True,False,1,2,1,50/50,0.5793650793650793,0.4994438264738599
boxing1,gpt-4o,5,3,True,False,1,2,1,50/50,0.6071428571428572,0.5688416211555045
boxing1,gpt-4o,5,4,True,False,1,2,1,50/50,0.5753968253968254,0.5132867132867133
boxing1,gpt-4o,5,0,True,False,1,2,1,67/33,0.5470219435736677,0.42464040025015637
boxing1,gpt-4o,5,1,True,False,1,2,1,67/33,0.5588972431077694,0.5396419437340154
boxing1,gpt-4o,5,2,True,False,1,2,1,67/33,0.5698005698005698,0.5
boxing1,gpt-4o,5,3,True,False,1,2,1,67/33,0.6239316239316239,0.5907928388746804
boxing1,gpt-4o,5,4,True,False,1,2,1,67/33,0.5494505494505495,0.5
boxing1,gemini,5,0,True,False,1,2,0,33/67,0.5127450980392156,0.3255734919286321
boxing1,gemini,5,1,True,False,1,2,0,33/67,0.5284090909090909,0.44155844155844154
boxing1,gemini,5,2,True,False,1,2,0,33/67,0.5453571428571429,0.4910344827586207
boxing1,gemini,5,3,True,False,1,2,0,33/67,0.559299191374663,0.5438047559449312
boxing1,gemini,5,4,True,False,1,2,0,33/67,0.5812334217506632,0.5307926829268292
boxing1,gemini,5,0,True,False,1,2,0,50/50,0.5125,0.3181818181818182
boxing1,gemini,5,1,True,False,1,2,0,50/50,0.5116796440489433,0.4375
boxing1,gemini,5,2,True,False,1,2,0,50/50,0.5357142857142857,0.47972027972027975
boxing1,gemini,5,3,True,False,1,2,0,50/50,0.6071428571428572,0.5688416211555045
boxing1,gemini,5,4,True,False,1,2,0,50/50,0.5396825396825397,0.4660734149054505
boxing1,gemini,5,0,True,False,1,2,0,67/33,0.4890282131661442,0.27083333333333337
boxing1,gemini,5,1,True,False,1,2,0,67/33,0.5927318295739348,0.5248078266946191
boxing1,gemini,5,2,True,False,1,2,0,67/33,0.5113960113960114,0.47203016970458833
boxing1,gemini,5,3,True,False,1,2,0,67/33,0.6239316239316239,0.5907928388746804
boxing1,gemini,5,4,True,False,1,2,0,67/33,0.5851648351648352,0.5247029393370857
boxing1,gemini,5,0,True,False,1,2,0.5,33/67,0.5313725490196078,0.4218873909595559
boxing1,gemini,5,1,True,False,1,2,0.5,33/67,0.5946969696969697,0.5885793443127597
boxing1,gemini,5,2,True,False,1,2,0.5,33/67,0.4657142857142857,0.46286472148541113
boxing1,gemini,5,3,True,False,1,2,0.5,33/67,0.5276280323450134,0.5277777777777778
boxing1,gemini,5,4,True,False,1,2,0.5,33/67,0.3640583554376658,0.23376623376623376
boxing1,gemini,5,0,True,False,1,2,0.5,50/50,0.5375,0.4230769230769231
boxing1,gemini,5,1,True,False,1,2,0.5,50/50,0.585650723025584,0.5822890559732665
boxing1,gemini,5,2,True,False,1,2,0.5,50/50,0.4801587301587301,0.4744790093627303
boxing1,gemini,5,3,True,False,1,2,0.5,50/50,0.46031746031746035,0.4608472400513479
boxing1,gemini,5,4,True,False,1,2,0.5,50/50,0.3849206349206349,0.22391491807990802
boxing1,gemini,5,0,True,False,1,2,0.5,67/33,0.49529780564263326,0.3434343434343434
boxing1,gemini,5,1,True,False,1,2,0.5,67/33,0.6516290726817042,0.65
boxing1,gemini,5,2,True,False,1,2,0.5,67/33,0.4700854700854701,0.4666666666666667
boxing1,gemini,5,3,True,False,1,2,0.5,67/33,0.48575498575498577,0.4813119755911518
boxing1,gemini,5,4,True,False,1,2,0.5,67/33,0.37637362637362637,0.23633969716919026
boxing1,gemini,5,0,True,False,1,2,1,33/67,0.5186274509803922,0.3820808310339231
boxing1,gemini,5,1,True,False,1,2,1,33/67,0.6202651515151515,0.6053223388305847
boxing1,gemini,5,2,True,False,1,2,1,33/67,0.4932142857142857,0.4329789992221934
boxing1,gemini,5,3,True,False,1,2,1,33/67,0.5876010781671159,0.576050753370341
boxing1,gemini,5,4,True,False,1,2,1,33/67,0.38992042440318303,0.39117647058823535
boxing1,gemini,5,0,True,False,1,2,1,50/50,0.5375,0.3963782696177062
boxing1,gemini,5,1,True,False,1,2,1,50/50,0.6401557285873192,0.6109910466193269
boxing1,gemini,5,2,True,False,1,2,1,50/50,0.4920634920634921,0.44341372912801486
boxing1,gemini,5,3,True,False,1,2,1,50/50,0.6150793650793651,0.5911111111111111
boxing1,gemini,5,4,True,False,1,2,1,50/50,0.41269841269841273,0.4139194139194139
boxing1,gemini,5,0,True,False,1,2,1,67/33,0.5062695924764891,0.3036750483558994
boxing1,gemini,5,1,True,False,1,2,1,67/33,0.6604010025062657,0.636617749825297
boxing1,gemini,5,2,True,False,1,2,1,67/33,0.51994301994302,0.4666666666666667
boxing1,gemini,5,3,True,False,1,2,1,67/33,0.5854700854700855,0.5615731785944552
boxing1,gemini,5,4,True,False,1,2,1,67/33,0.39285714285714285,0.39433838051349573
boxing1,claude,5,0,True,False,1,2,0,33/67,0.5950980392156863,0.595
boxing1,claude,5,1,True,False,1,2,0,33/67,0.4507575757575758,0.4430863254392666
boxing1,claude,5,2,True,False,1,2,0,33/67,0.4542857142857143,0.4319775596072931
boxing1,claude,5,3,True,False,1,2,0,33/67,0.5852425876010782,0.5846153846153846
boxing1,claude,5,4,True,False,1,2,0,33/67,0.6127320954907162,0.6151315789473684
boxing1,claude,5,0,True,False,1,2,0,50/50,0.6000000000000001,0.6031746031746031
boxing1,claude,5,1,True,False,1,2,0,50/50,0.4660734149054505,0.4660734149054505
boxing1,claude,5,2,True,False,1,2,0,50/50,0.4801587301587302,0.442410588566601
boxing1,claude,5,3,True,False,1,2,0,50/50,0.5714285714285714,0.5738636363636364
boxing1,claude,5,4,True,False,1,2,0,50/50,0.5992063492063492,0.6029258098223615
boxing1,claude,5,0,True,False,1,2,0,67/33,0.6238244514106583,0.6238244514106583
boxing1,claude,5,1,True,False,1,2,0,67/33,0.37468671679197996,0.37460913070669166
boxing1,claude,5,2,True,False,1,2,0,67/33,0.5498575498575499,0.4987468671679198
boxing1,claude,5,3,True,False,1,2,0,67/33,0.5612535612535612,0.561128526645768
boxing1,claude,5,4,True,False,1,2,0,67/33,0.6181318681318682,0.6218181818181818
boxing1,claude,5,0,True,False,1,2,0.5,33/67,0.4254901960784314,0.42142857142857143
boxing1,claude,5,1,True,False,1,2,0.5,33/67,0.4507575757575758,0.4430863254392666
boxing1,claude,5,2,True,False,1,2,0.5,33/67,0.5282142857142857,0.5278219395866455
boxing1,claude,5,3,True,False,1,2,0.5,33/67,0.44912398921832886,0.4358458442965485
boxing1,claude,5,4,True,False,1,2,0.5,33/67,0.6031167108753315,0.6050207693696947
boxing1,claude,5,0,True,False,1,2,0.5,50/50,0.4125,0.4032395566922421
boxing1,claude,5,1,True,False,1,2,0.5,50/50,0.4660734149054505,0.4660734149054505
boxing1,claude,5,2,True,False,1,2,0.5,50/50,0.503968253968254,0.4998456313677061
boxing1,claude,5,3,True,False,1,2,0.5,50/50,0.4087301587301587,0.3963782696177062
boxing1,claude,5,4,True,False,1,2,0.5,50/50,0.5714285714285714,0.5738636363636364
boxing1,claude,5,0,True,False,1,2,0.5,67/33,0.3887147335423198,0.375
boxing1,claude,5,1,True,False,1,2,0.5,67/33,0.37468671679197996,0.37460913070669166
boxing1,claude,5,2,True,False,1,2,0.5,67/33,0.5455840455840456,0.5402298850574713
boxing1,claude,5,3,True,False,1,2,0.5,67/33,0.3575498575498576,0.3552546744036106
boxing1,claude,5,4,True,False,1,2,0.5,67/33,0.6181318681318682,0.6218181818181818
boxing1,claude,5,0,True,False,1,2,1,33/67,0.592156862745098,0.5933875714038428
boxing1,claude,5,1,True,False,1,2,1,33/67,0.5445075757575758,0.4938520459584761
boxing1,claude,5,2,True,False,1,2,1,33/67,0.5642857142857143,0.5533088235294118
boxing1,claude,5,3,True,False,1,2,1,33/67,0.5299865229110512,0.5024570024570024
boxing1,claude,5,4,True,False,1,2,1,33/67,0.6127320954907162,0.6151315789473684
boxing1,claude,5,0,True,False,1,2,1,50/50,0.575,0.576379974326059
boxing1,claude,5,1,True,False,1,2,1,50/50,0.5378197997775306,0.47248453272549656
boxing1,claude,5,2,True,False,1,2,1,50/50,0.5436507936507936,0.5093795093795094
boxing1,claude,5,3,True,False,1,2,1,50/50,0.4920634920634921,0.4570135746606335
boxing1,claude,5,4,True,False,1,2,1,50/50,0.5992063492063492,0.6029258098223615
boxing1,claude,5,0,True,False,1,2,1,67/33,0.6692789968652038,0.6643783371472158
boxing1,claude,5,1,True,False,1,2,1,67/33,0.48120300751879697,0.40476190476190477
boxing1,claude,5,2,True,False,1,2,1,67/33,0.48148148148148145,0.3939393939393939
boxing1,claude,5,3,True,False,1,2,1,67/33,0.452991452991453,0.4373401534526854
boxing1,claude,5,4,True,False,1,2,1,67/33,0.6181318681318682,0.6218181818181818
boxing2,gpt-4o,5,0,True,False,1,2,0,33/67,0.45426829268292684,0.4217775467775468
boxing2,gpt-4o,5,1,True,False,1,2,0,33/67,0.42784552845528456,0.4266767715043577
boxing2,gpt-4o,5,2,True,False,1,2,0,33/67,0.5,0.3358208955223881
boxing2,gpt-4o,5,3,True,False,1,2,0,33/67,0.41506572295247723,0.41506572295247723
boxing2,gpt-4o,5,4,True,False,1,2,0,33/67,0.5,0.3046875
boxing2,gpt-4o,5,0,True,False,1,2,0,50/50,0.44930875576036866,0.4287719298245614
boxing2,gpt-4o,5,1,True,False,1,2,0,50/50,0.40695488721804507,0.40567998152851537
boxing2,gpt-4o,5,2,True,False,1,2,0,50/50,0.5,0.31958762886597936
boxing2,gpt-4o,5,3,True,False,1,2,0,50/50,0.4525345622119816,0.4525345622119816
boxing2,gpt-4o,5,4,True,False,1,2,0,50/50,0.5,0.30526315789473685
boxing2,gpt-4o,5,0,True,False,1,2,0,67/33,0.4318181818181818,0.4170641229464759
boxing2,gpt-4o,5,1,True,False,1,2,0,67/33,0.3348214285714286,0.3322867608581894
boxing2,gpt-4o,5,2,True,False,1,2,0,67/33,0.5,0.3125
boxing2,gpt-4o,5,3,True,False,1,2,0,67/33,0.4358178053830228,0.42916450441100157
boxing2,gpt-4o,5,4,True,False,1,2,0,67/33,0.5,0.2786885245901639
boxing2,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.6626016260162602,0.6618541033434651
boxing2,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.5,0.35036496350364965
boxing2,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.49217171717171715,0.4728182177175201
boxing2,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.4603134479271992,0.39350442221255616
boxing2,gpt-4o,5,4,True,False,1,2,0.5,33/67,0.42615384615384616,0.36428571428571427
boxing2,gpt-4o,5,0,True,False,1,2,0.5,50/50,0.6797235023041475,0.6799815285153543
boxing2,gpt-4o,5,1,True,False,1,2,0.5,50/50,0.5,0.36538461538461536
boxing2,gpt-4o,5,2,True,False,1,2,0.5,50/50,0.46543778801843316,0.44172932330827064
boxing2,gpt-4o,5,3,True,False,1,2,0.5,50/50,0.4161290322580645,0.32671629445822997
boxing2,gpt-4o,5,4,True,False,1,2,0.5,50/50,0.42590866728797766,0.3653846153846154
boxing2,gpt-4o,5,0,True,False,1,2,0.5,67/33,0.7045454545454546,0.7031655422937209
boxing2,gpt-4o,5,1,True,False,1,2,0.5,67/33,0.5,0.3888888888888889
boxing2,gpt-4o,5,2,True,False,1,2,0.5,67/33,0.45,0.4170641229464759
boxing2,gpt-4o,5,3,True,False,1,2,0.5,67/33,0.42650103519668736,0.319047619047619
boxing2,gpt-4o,5,4,True,False,1,2,0.5,67/33,0.522875816993464,0.4358974358974359
boxing2,gpt-4o,5,0,True,False,1,2,1,33/67,0.6747967479674797,0.6734977862112588
boxing2,gpt-4o,5,1,True,False,1,2,1,33/67,0.619410569105691,0.6017133358905511
boxing2,gpt-4o,5,2,True,False,1,2,1,33/67,0.5532828282828283,0.5240641711229946
boxing2,gpt-4o,5,3,True,False,1,2,1,33/67,0.6051567239635995,0.6049461001902345
boxing2,gpt-4o,5,4,True,False,1,2,1,33/67,0.6205128205128205,0.6167679837892603
boxing2,gpt-4o,5,0,True,False,1,2,1,50/50,0.6797235023041475,0.6799815285153543
boxing2,gpt-4o,5,1,True,False,1,2,1,50/50,0.6296992481203008,0.6046082949308755
boxing2,gpt-4o,5,2,True,False,1,2,1,50/50,0.5631336405529954,0.5492682926829269
boxing2,gpt-4o,5,3,True,False,1,2,1,50/50,0.6225806451612903,0.6211251435132032
boxing2,gpt-4o,5,4,True,False,1,2,1,50/50,0.6286113699906803,0.6211251435132032
boxing2,gpt-4o,5,0,True,False,1,2,1,67/33,0.6818181818181819,0.681159420289855
boxing2,gpt-4o,5,1,True,False,1,2,1,67/33,0.7366071428571428,0.6818181818181818
boxing2,gpt-4o,5,2,True,False,1,2,1,67/33,0.55,0.5393939393939394
boxing2,gpt-4o,5,3,True,False,1,2,1,67/33,0.6335403726708074,0.6333333333333333
boxing2,gpt-4o,5,4,True,False,1,2,1,67/33,0.6601307189542484,0.6356107660455487
boxing2,gemini,5,0,True,False,1,2,0,33/67,0.3252032520325203,0.3250758341759353
boxing2,gemini,5,1,True,False,1,2,0,33/67,0.45909552845528456,0.45896656534954405
boxing2,gemini,5,2,True,False,1,2,0,33/67,0.6068181818181818,0.6067415730337079
boxing2,gemini,5,3,True,False,1,2,0,33/67,0.4438827098078868,0.43105022831050227
boxing2,gemini,5,4,True,False,1,2,0,33/67,0.4297435897435898,0.40600667408231367
boxing2,gemini,5,0,True,False,1,2,0,50/50,0.32027649769585254,0.3180252583237658
boxing2,gemini,5,1,True,False,1,2,0,50/50,0.45958646616541354,0.45964912280701753
boxing2,gemini,5,2,True,False,1,2,0,50/50,0.6027649769585253,0.6027777777777777
boxing2,gemini,5,3,True,False,1,2,0,50/50,0.39677419354838706,0.3769063180827886
boxing2,gemini,5,4,True,False,1,2,0,50/50,0.40307548928238585,0.3619022733211393
boxing2,gemini,5,0,True,False,1,2,0,67/33,0.3181818181818182,0.3167701863354037
boxing2,gemini,5,1,True,False,1,2,0,67/33,0.41964285714285715,0.4170641229464759
boxing2,gemini,5,2,True,False,1,2,0,67/33,0.6583333333333333,0.6574987026466009
boxing2,gemini,5,3,True,False,1,2,0,67/33,0.39648033126293997,0.3595687331536388
boxing2,gemini,5,4,True,False,1,2,0,67/33,0.3333333333333333,0.2903225806451613
boxing2,gemini,5,0,True,False,1,2,0.5,33/67,0.38109756097560976,0.36428571428571427
boxing2,gemini,5,1,True,False,1,2,0.5,33/67,0.366869918699187,0.366869918699187
boxing2,gemini,5,2,True,False,1,2,0.5,33/67,0.3376262626262626,0.33573687539531943
boxing2,gemini,5,3,True,False,1,2,0.5,33/67,0.5,0.34074074074074073
boxing2,gemini,5,4,True,False,1,2,0.5,33/67,0.47384615384615386,0.46749102512963703
boxing2,gemini,5,0,True,False,1,2,0.5,50/50,0.376036866359447,0.3418803418803419
boxing2,gemini,5,1,True,False,1,2,0.5,50/50,0.3665413533834586,0.36701754385964913
boxing2,gemini,5,2,True,False,1,2,0.5,50/50,0.3488479262672811,0.34833524684270956
boxing2,gemini,5,3,True,False,1,2,0.5,50/50,0.5,0.3465346534653465
boxing2,gemini,5,4,True,False,1,2,0.5,50/50,0.48928238583411,0.47619047619047616
boxing2,gemini,5,0,True,False,1,2,0.5,67/33,0.36363636363636365,0.3289760348583878
boxing2,gemini,5,1,True,False,1,2,0.5,67/33,0.2901785714285714,0.2948717948717949
boxing2,gemini,5,2,True,False,1,2,0.5,67/33,0.3125,0.3125
boxing2,gemini,5,3,True,False,1,2,0.5,67/33,0.5,0.3230769230769231
boxing2,gemini,5,4,True,False,1,2,0.5,67/33,0.4880174291938998,0.47619047619047616
boxing2,gemini,5,0,True,False,1,2,1,33/67,0.43521341463414637,0.3878306878306878
boxing2,gemini,5,1,True,False,1,2,1,33/67,0.49847560975609756,0.42948717948717946
boxing2,gemini,5,2,True,False,1,2,1,33/67,0.6068181818181818,0.6067415730337079
boxing2,gemini,5,3,True,False,1,2,1,33/67,0.532103134479272,0.5232142857142856
boxing2,gemini,5,4,True,False,1,2,1,33/67,0.5,0.3597122302158273
boxing2,gemini,5,0,True,False,1,2,1,50/50,0.43502304147465437,0.4107142857142857
boxing2,gemini,5,1,True,False,1,2,1,50/50,0.5056390977443609,0.4554765291607397
boxing2,gemini,5,2,True,False,1,2,1,50/50,0.6027649769585253,0.6027777777777777
boxing2,gemini,5,3,True,False,1,2,1,50/50,0.5493087557603686,0.5450367647058824
boxing2,gemini,5,4,True,False,1,2,1,50/50,0.5,0.3592233009708738
boxing2,gemini,5,0,True,False,1,2,1,67/33,0.4318181818181818,0.40700808625336926
boxing2,gemini,5,1,True,False,1,2,1,67/33,0.49107142857142855,0.4545454545454546
boxing2,gemini,5,2,True,False,1,2,1,67/33,0.6583333333333333,0.6574987026466009
boxing2,gemini,5,3,True,False,1,2,1,67/33,0.5227743271221532,0.5224806201550387
boxing2,gemini,5,4,True,False,1,2,1,67/33,0.5,0.38028169014084506
boxing2,claude,5,0,True,False,1,2,0,33/67,0.571900406504065,0.5665394234566276
boxing2,claude,5,1,True,False,1,2,0,33/67,0.5457317073170732,0.5332795482049213
boxing2,claude,5,2,True,False,1,2,0,33/67,0.5522727272727272,0.5407636738906089
boxing2,claude,5,3,True,False,1,2,0,33/67,0.5692618806875631,0.5431091220218507
boxing2,claude,5,4,True,False,1,2,0,33/67,0.6051282051282052,0.6001361470388019
boxing2,claude,5,0,True,False,1,2,0,50/50,0.5847926267281106,0.5831578947368421
boxing2,claude,5,1,True,False,1,2,0,50/50,0.5291353383458647,0.52090112640801
boxing2,claude,5,2,True,False,1,2,0,50/50,0.5829493087557603,0.5792207792207792
boxing2,claude,5,3,True,False,1,2,0,50/50,0.6050691244239632,0.5743969429185574
boxing2,claude,5,4,True,False,1,2,0,50/50,0.6430568499534017,0.6398809523809523
boxing2,claude,5,0,True,False,1,2,0,67/33,0.5909090909090908,0.5875
boxing2,claude,5,1,True,False,1,2,0,67/33,0.5267857142857143,0.5268817204301075
boxing2,claude,5,2,True,False,1,2,0,67/33,0.625,0.6239316239316239
boxing2,claude,5,3,True,False,1,2,0,67/33,0.6035196687370601,0.5878787878787879
boxing2,claude,5,4,True,False,1,2,0,67/33,0.565359477124183,0.5628287551139685
boxing2,claude,5,0,True,False,1,2,0.5,33/67,0.571900406504065,0.5665394234566276
boxing2,claude,5,1,True,False,1,2,0.5,33/67,0.6521849593495935,0.6509803921568627
boxing2,claude,5,2,True,False,1,2,0.5,33/67,0.7080808080808081,0.7078282828282829
boxing2,claude,5,3,True,False,1,2,0.5,33/67,0.48432760364004046,0.4388398486759143
boxing2,claude,5,4,True,False,1,2,0.5,33/67,0.5705128205128205,0.5617977528089888
boxing2,claude,5,0,True,False,1,2,0.5,50/50,0.5847926267281106,0.5831578947368421
boxing2,claude,5,1,True,False,1,2,0.5,50/50,0.6419172932330828,0.6350230414746544
boxing2,claude,5,2,True,False,1,2,0.5,50/50,0.6940092165898617,0.6944444444444444
boxing2,claude,5,3,True,False,1,2,0.5,50/50,0.4949308755760369,0.44126984126984126
boxing2,claude,5,4,True,False,1,2,0.5,50/50,0.5880708294501398,0.5753676470588236
boxing2,claude,5,0,True,False,1,2,0.5,67/33,0.5909090909090908,0.5875
boxing2,claude,5,1,True,False,1,2,0.5,67/33,0.7142857142857143,0.6968733439321675
boxing2,claude,5,2,True,False,1,2,0.5,67/33,0.7041666666666666,0.7031655422937209
boxing2,claude,5,3,True,False,1,2,0.5,67/33,0.515527950310559,0.44367816091954027
boxing2,claude,5,4,True,False,1,2,0.5,67/33,0.6045751633986928,0.5679586563307493
boxing2,claude,5,0,True,False,1,2,1,33/67,0.501270325203252,0.4635744234800838
boxing2,claude,5,1,True,False,1,2,1,33/67,0.5246443089430894,0.47892271662763464
boxing2,claude,5,2,True,False,1,2,1,33/67,0.5643939393939393,0.5384922217790188
boxing2,claude,5,3,True,False,1,2,1,33/67,0.5793731041456016,0.5605509355509355
boxing2,claude,5,4,True,False,1,2,1,33/67,0.5653846153846154,0.5298113207547169
boxing2,claude,5,0,True,False,1,2,1,50/50,0.49585253456221196,0.4727443609022557
boxing2,claude,5,1,True,False,1,2,1,50/50,0.49718045112781956,0.46195652173913043
boxing2,claude,5,2,True,False,1,2,1,50/50,0.5792626728110599,0.5686274509803921
boxing2,claude,5,3,True,False,1,2,1,50/50,0.6050691244239632,0.5743969429185574
boxing2,claude,5,4,True,False,1,2,1,50/50,0.5666356011183598,0.533695652173913
boxing2,claude,5,0,True,False,1,2,1,67/33,0.45454545454545453,0.4248366013071896
boxing2,claude,5,1,True,False,1,2,1,67/33,0.48660714285714285,0.4692063492063492
boxing2,claude,5,2,True,False,1,2,1,67/33,0.575,0.5686274509803921
boxing2,claude,5,3,True,False,1,2,1,67/33,0.577639751552795,0.5448275862068965
boxing2,claude,5,4,True,False,1,2,1,67/33,0.5620915032679739,0.5416666666666666
creditscore,gpt-4o,5,0,True,False,1,2,0,33/67,0.6,0.3963963963963964
creditscore,gpt-4o,5,1,True,False,1,2,0,33/67,0.5529411764705883,0.47005649717514125
creditscore,gpt-4o,5,2,True,False,1,2,0,33/67,0.6384803921568627,0.6521287642782969
creditscore,gpt-4o,5,3,True,False,1,2,0,33/67,0.5241228070175439,0.47005649717514125
creditscore,gpt-4o,5,4,True,False,1,2,0,33/67,0.6258503401360545,0.6388140161725068
creditscore,gpt-4o,5,0,True,False,1,2,0,50/50,0.618421052631579,0.4179044560417503
creditscore,gpt-4o,5,1,True,False,1,2,0,50/50,0.48903508771929827,0.4252873563218391
creditscore,gpt-4o,5,2,True,False,1,2,0,50/50,0.5875,0.5934959349593496
creditscore,gpt-4o,5,3,True,False,1,2,0,50/50,0.5218253968253967,0.4832575444398512
creditscore,gpt-4o,5,4,True,False,1,2,0,50/50,0.5850815850815851,0.5934959349593496
creditscore,gpt-4o,5,0,True,False,1,2,0,67/33,0.6363636363636364,0.5037593984962406
creditscore,gpt-4o,5,1,True,False,1,2,0,67/33,0.4258241758241758,0.3882926829268293
creditscore,gpt-4o,5,2,True,False,1,2,0,67/33,0.6675,0.6944444444444444
creditscore,gpt-4o,5,3,True,False,1,2,0,67/33,0.5325,0.4672364672364672
creditscore,gpt-4o,5,4,True,False,1,2,0,67/33,0.6982758620689655,0.6783625730994152
creditscore,gpt-4o,5,0,True,False,1,2,0.5,33/67,0.528235294117647,0.5227920227920227
creditscore,gpt-4o,5,1,True,False,1,2,0.5,33/67,0.5576470588235294,0.5593631014191762
creditscore,gpt-4o,5,2,True,False,1,2,0.5,33/67,0.5526960784313726,0.540045766590389
creditscore,gpt-4o,5,3,True,False,1,2,0.5,33/67,0.5625,0.3486111111111111
creditscore,gpt-4o,5,4,True,False,1,2,0.5,33/67,0.4586167800453515,0.3858707802369774
creditscore,gpt-4o,5,0,True,False,1,2,0.5,50/50,0.4758771929824562,0.4579945799457995
creditscore,gpt-4o,5,1,True,False,1,2,0.5,50/50,0.6008771929824561,0.6081977094635322
creditscore,gpt-4o,5,2,True,False,1,2,0.5,50/50,0.5375,0.5265151515151515
creditscore,gpt-4o,5,3,True,False,1,2,0.5,50/50,0.5694444444444444,0.3592393551054155
creditscore,gpt-4o,5,4,True,False,1,2,0.5,50/50,0.41375291375291373,0.33333333333333337
creditscore,gpt-4o,5,0,True,False,1,2,0.5,67/33,0.4772727272727273,0.4392156862745098
creditscore,gpt-4o,5,1,True,False,1,2,0.5,67/33,0.6043956043956045,0.6181818181818182
creditscore,gpt-4o,5,2,True,False,1,2,0.5,67/33,0.5625,0.5497076023391813
creditscore,gpt-4o,5,3,True,False,1,2,0.5,67/33,0.58,0.35414725069897485
creditscore,gpt-4o,5,4,True,False,1,2,0.5,67/33,0.5129310344827587,0.3176691729323308
creditscore,gpt-4o,5,0,True,False,1,2,1,33/67,0.6070588235294118,0.6182336182336182
creditscore,gpt-4o,5,1,True,False,1,2,1,33/67,0.5535294117647059,0.4911392405063291
creditscore,gpt-4o,5,2,True,False,1,2,1,33/67,0.5477941176470589,0.48497554157931516
creditscore,gpt-4o,5,3,True,False,1,2,1,33/67,0.6107456140350878,0.6182336182336182
creditscore,gpt-4o,5,4,True,False,1,2,1,33/67,0.600907029478458,0.6063454759106933
creditscore,gpt-4o,5,0,True,False,1,2,1,50/50,0.5307017543859649,0.5257452574525745
creditscore,gpt-4o,5,1,True,False,1,2,1,50/50,0.5153508771929824,0.4583333333333333
creditscore,gpt-4o,5,2,True,False,1,2,1,50/50,0.5625,0.4945054945054945
creditscore,gpt-4o,5,3,True,False,1,2,1,50/50,0.6150793650793651,0.625
creditscore,gpt-4o,5,4,True,False,1,2,1,50/50,0.578088578088578,0.584717607973422
creditscore,gpt-4o,5,0,True,False,1,2,1,67/33,0.5,0.4849939975990396
creditscore,gpt-4o,5,1,True,False,1,2,1,67/33,0.5164835164835164,0.45268292682926825
creditscore,gpt-4o,5,2,True,False,1,2,1,67/33,0.5525,0.49230769230769234
creditscore,gpt-4o,5,3,True,False,1,2,1,67/33,0.6675,0.6944444444444444
creditscore,gpt-4o,5,4,True,False,1,2,1,67/33,0.7327586206896552,0.7602905569007263
creditscore,gemini,5,0,True,False,1,2,0,33/67,0.5211764705882352,0.33603603603603605
creditscore,gemini,5,1,True,False,1,2,0,33/67,0.24529411764705883,0.12477477477477478
creditscore,gemini,5,2,True,False,1,2,0,33/67,0.6151960784313726,0.6329540665823852
creditscore,gemini,5,3,True,False,1,2,0,33/67,0.6951754385964912,0.7126225490196079
creditscore,gemini,5,4,True,False,1,2,0,33/67,0.5272108843537415,0.45675675675675675
creditscore,gemini,5,0,True,False,1,2,0,50/50,0.5657894736842105,0.3268053855569155
creditscore,gemini,5,1,True,False,1,2,0,50/50,0.3333333333333333,0.13793103448275862
creditscore,gemini,5,2,True,False,1,2,0,50/50,0.5375,0.5265151515151515
creditscore,gemini,5,3,True,False,1,2,0,50/50,0.7083333333333333,0.7258771929824561
creditscore,gemini,5,4,True,False,1,2,0,50/50,0.5431235431235432,0.4318181818181818
creditscore,gemini,5,0,True,False,1,2,0,67/33,0.5227272727272727,0.2992922143579373
creditscore,gemini,5,1,True,False,1,2,0,67/33,0.21428571428571427,0.08333333333333333
creditscore,gemini,5,2,True,False,1,2,0,67/33,0.5625,0.5497076023391813
creditscore,gemini,5,3,True,False,1,2,0,67/33,0.8125,0.8563134978229319
creditscore,gemini,5,4,True,False,1,2,0,67/33,0.6724137931034483,0.4045584045584045
creditscore,gemini,5,0,True,False,1,2,0.5,33/67,0.3547058823529412,0.26865671641791045
creditscore,gemini,5,1,True,False,1,2,0.5,33/67,0.5417647058823529,0.4028520499108734
creditscore,gemini,5,2,True,False,1,2,0.5,33/67,0.576593137254902,0.3858707802369774
creditscore,gemini,5,3,True,False,1,2,0.5,33/67,0.5723684210526316,0.4296594982078853
creditscore,gemini,5,4,True,False,1,2,0.5,33/67,0.4625850340136054,0.4585858585858586
creditscore,gemini,5,0,True,False,1,2,0.5,50/50,0.4122807017543859,0.27884615384615385
creditscore,gemini,5,1,True,False,1,2,0.5,50/50,0.506578947368421,0.37975190076030413
creditscore,gemini,5,2,True,False,1,2,0.5,50/50,0.5625,0.36
creditscore,gemini,5,3,True,False,1,2,0.5,50/50,0.5674603174603174,0.4391025641025641
creditscore,gemini,5,4,True,False,1,2,0.5,50/50,0.40559440559440557,0.4025735294117647
creditscore,gemini,5,0,True,False,1,2,0.5,67/33,0.36363636363636365,0.2556390977443609
creditscore,gemini,5,1,True,False,1,2,0.5,67/33,0.4725274725274725,0.33272058823529416
creditscore,gemini,5,2,True,False,1,2,0.5,67/33,0.5175,0.3277777777777778
creditscore,gemini,5,3,True,False,1,2,0.5,67/33,0.5775,0.42424242424242425
