dataset,method,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
boxing1,gemini,False,5,1,False,0,1,50/50,1,0.5,0.34065934065934067
boxing1,gemini,False,5,1,False,0,1,50/50,2,0.5912698412698413,0.5897101921198307
boxing1,gemini,False,5,1,False,0,1,50/50,3,0.5952380952380952,0.6000000000000001
boxing1,gemini,False,5,1,False,0,1,50/50,4,0.5992063492063493,0.5832074901842343
boxing1,gemini,False,5,1,False,0,1,67/33,0,0.755485893416928,0.7849462365591398
boxing1,gemini,False,5,1,False,0,1,67/33,1,0.581453634085213,0.5238095238095238
boxing1,gemini,False,5,1,False,0,1,67/33,2,0.5584045584045584,0.53125
boxing1,gemini,False,5,1,False,0,1,67/33,3,0.5413105413105413,0.5333333333333333
boxing1,gemini,False,5,1,False,0,1,67/33,4,0.5879120879120879,0.5698924731182795
boxing1,gemini,True,5,1,False,0,1,33/67,0,0.5872549019607843,0.5684426229508197
boxing1,gemini,True,5,1,False,0,1,33/67,1,0.5303030303030303,0.43509561304836897
boxing1,gemini,True,5,1,False,0,1,33/67,2,0.5546428571428572,0.5398474273656874
boxing1,gemini,True,5,1,False,0,1,33/67,3,0.5589622641509434,0.55
boxing1,gemini,True,5,1,False,0,1,33/67,4,0.5782493368700266,0.5749625187406296
boxing1,gemini,True,5,1,False,0,1,50/50,0,0.525,0.5193312434691745
boxing1,gemini,True,5,1,False,0,1,50/50,1,0.5,0.34065934065934067
boxing1,gemini,True,5,1,False,0,1,50/50,2,0.6309523809523809,0.6415770609318996
boxing1,gemini,True,5,1,False,0,1,50/50,3,0.5793650793650793,0.5807453416149069
boxing1,gemini,True,5,1,False,0,1,50/50,4,0.6428571428571428,0.6428571428571428
boxing1,gemini,True,5,1,False,0,1,67/33,0,0.6191222570532915,0.6307692307692307
boxing1,gemini,True,5,1,False,0,1,67/33,1,0.6102756892230576,0.5807127882599581
boxing1,gemini,True,5,1,False,0,1,67/33,2,0.5584045584045584,0.53125
boxing1,gemini,True,5,1,False,0,1,67/33,3,0.5413105413105413,0.5333333333333333
boxing1,gemini,True,5,1,False,0,1,67/33,4,0.6565934065934066,0.6643783371472158
boxing1,claude,False,5,1,False,0,1,33/67,0,0.6235294117647059,0.6116322701688555
boxing1,claude,False,5,1,False,0,1,33/67,1,0.5748106060606061,0.5409419581786203
boxing1,claude,False,5,1,False,0,1,33/67,2,0.5971428571428572,0.5933875714038428
boxing1,claude,False,5,1,False,0,1,33/67,3,0.6115229110512129,0.6151315789473684
boxing1,claude,False,5,1,False,0,1,33/67,4,0.5361405835543767,0.5178571428571428
boxing1,claude,False,5,1,False,0,1,50/50,0,0.5375,0.48901837740923354
boxing1,claude,False,5,1,False,0,1,50/50,1,0.5,0.34065934065934067
boxing1,claude,False,5,1,False,0,1,50/50,2,0.6428571428571428,0.6563011456628478
boxing1,claude,False,5,1,False,0,1,50/50,3,0.6071428571428571,0.6134899583175445
boxing1,claude,False,5,1,False,0,1,50/50,4,0.5912698412698413,0.5897101921198307
boxing1,claude,False,5,1,False,0,1,67/33,0,0.6300940438871474,0.6415770609318996
boxing1,claude,False,5,1,False,0,1,67/33,1,0.48120300751879697,0.40476190476190477
boxing1,claude,False,5,1,False,0,1,67/33,2,0.5968660968660968,0.5891690009337068
boxing1,claude,False,5,1,False,0,1,67/33,3,0.5797720797720798,0.5803066989507668
boxing1,claude,False,5,1,False,0,1,67/33,4,0.5879120879120879,0.5698924731182795
boxing1,claude,True,5,1,False,0,1,33/67,0,0.6,0.5714285714285714
boxing1,claude,True,5,1,False,0,1,33/67,1,0.5501893939393939,0.48429541595925296
boxing1,claude,True,5,1,False,0,1,33/67,2,0.5992857142857143,0.590633423180593
boxing1,claude,True,5,1,False,0,1,33/67,3,0.5990566037735849,0.5971485411140584
boxing1,claude,True,5,1,False,0,1,33/67,4,0.5056366047745358,0.4416360294117647
boxing1,claude,True,5,1,False,0,1,50/50,0,0.5875,0.5807453416149069
boxing1,claude,True,5,1,False,0,1,50/50,1,0.5172413793103449,0.37777777777777777
boxing1,claude,True,5,1,False,0,1,50/50,2,0.6190476190476191,0.6273291925465838
boxing1,claude,True,5,1,False,0,1,50/50,3,0.6071428571428571,0.6134899583175445
boxing1,claude,True,5,1,False,0,1,50/50,4,0.6190476190476191,0.6273291925465838
boxing1,claude,True,5,1,False,0,1,67/33,0,0.7100313479623824,0.738562091503268
boxing1,claude,True,5,1,False,0,1,67/33,1,0.48120300751879697,0.40476190476190477
boxing1,claude,True,5,1,False,0,1,67/33,2,0.5968660968660968,0.5891690009337068
boxing1,claude,True,5,1,False,0,1,67/33,3,0.5783475783475783,0.5698924731182795
boxing1,claude,True,5,1,False,0,1,67/33,4,0.5879120879120879,0.5698924731182795
boxing2,gpt-4o,False,5,1,False,0,1,33/67,0,0.6498983739837398,0.6257793243439176
boxing2,gpt-4o,False,5,1,False,0,1,33/67,1,0.6590447154471545,0.659438775510204
boxing2,gpt-4o,False,5,1,False,0,1,33/67,2,0.5078282828282829,0.4868972746331237
boxing2,gpt-4o,False,5,1,False,0,1,33/67,3,0.6375126390293225,0.6094934184284004
boxing2,gpt-4o,False,5,1,False,0,1,33/67,4,0.6448717948717948,0.6452359521666452
boxing2,gpt-4o,False,5,1,False,0,1,50/50,0,0.7778801843317973,0.7778846153846153
boxing2,gpt-4o,False,5,1,False,0,1,50/50,1,0.650375939849624,0.6475504991873694
boxing2,gpt-4o,False,5,1,False,0,1,50/50,2,0.6921658986175115,0.6924510717614165
boxing2,gpt-4o,False,5,1,False,0,1,50/50,3,0.7211981566820276,0.7088460645460877
boxing2,gpt-4o,False,5,1,False,0,1,50/50,4,0.6616961789375583,0.6616961789375583
boxing2,gpt-4o,False,5,1,False,0,1,67/33,0,0.75,0.7435082140964494
boxing2,gpt-4o,False,5,1,False,0,1,67/33,1,0.7098214285714286,0.6791666666666667
boxing2,gpt-4o,False,5,1,False,0,1,67/33,2,0.6791666666666667,0.6791666666666667
boxing2,gpt-4o,False,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,gpt-4o,False,5,1,False,0,1,67/33,4,0.7233115468409586,0.717948717948718
boxing2,gpt-4o,True,5,1,False,0,1,33/67,0,0.6135670731707317,0.6050826946349335
boxing2,gpt-4o,True,5,1,False,0,1,33/67,1,0.6590447154471545,0.659438775510204
boxing2,gpt-4o,True,5,1,False,0,1,33/67,2,0.47525252525252526,0.42263630089717047
boxing2,gpt-4o,True,5,1,False,0,1,33/67,3,0.6258847320525783,0.5997354497354497
boxing2,gpt-4o,True,5,1,False,0,1,33/67,4,0.6148717948717949,0.614030612244898
boxing2,gpt-4o,True,5,1,False,0,1,50/50,0,0.7046082949308756,0.7038961038961039
boxing2,gpt-4o,True,5,1,False,0,1,50/50,1,0.6635338345864662,0.6616961789375583
boxing2,gpt-4o,True,5,1,False,0,1,50/50,2,0.6437788018433179,0.6415584415584416
boxing2,gpt-4o,True,5,1,False,0,1,50/50,3,0.7211981566820276,0.7088460645460877
boxing2,gpt-4o,True,5,1,False,0,1,50/50,4,0.6887232059645854,0.6898496240601504
boxing2,gpt-4o,True,5,1,False,0,1,67/33,0,0.6363636363636364,0.6071428571428572
boxing2,gpt-4o,True,5,1,False,0,1,67/33,1,0.6964285714285714,0.6757894736842105
boxing2,gpt-4o,True,5,1,False,0,1,67/33,2,0.6583333333333333,0.6574987026466009
boxing2,gpt-4o,True,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,gpt-4o,True,5,1,False,0,1,67/33,4,0.6753812636165577,0.670940170940171
boxing2,gpt-o1,False,5,1,False,0,1,33/67,0,0.7738821138211383,0.7738821138211383
boxing2,gpt-o1,False,5,1,False,0,1,33/67,1,0.6747967479674797,0.6734977862112588
boxing2,gpt-o1,False,5,1,False,0,1,33/67,2,0.5419191919191919,0.5148251562292249
boxing2,gpt-o1,False,5,1,False,0,1,33/67,3,0.5854398382204247,0.514080459770115
boxing2,gpt-o1,False,5,1,False,0,1,33/67,4,0.7048717948717949,0.7071212320652889
boxing2,gpt-o1,False,5,1,False,0,1,50/50,0,0.7350230414746544,0.7350649350649351
boxing2,gpt-o1,False,5,1,False,0,1,50/50,1,0.6729323308270676,0.6654377880184332
boxing2,gpt-o1,False,5,1,False,0,1,50/50,2,0.6921658986175115,0.6924510717614165
boxing2,gpt-o1,False,5,1,False,0,1,50/50,3,0.7373271889400921,0.723205964585275
boxing2,gpt-o1,False,5,1,False,0,1,50/50,4,0.6985088536812675,0.70050155242417
boxing2,gpt-o1,False,5,1,False,0,1,67/33,0,0.75,0.7390835579514825
boxing2,gpt-o1,False,5,1,False,0,1,67/33,1,0.7098214285714286,0.6791666666666667
boxing2,gpt-o1,False,5,1,False,0,1,67/33,2,0.6041666666666667,0.6036036036036037
boxing2,gpt-o1,False,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,gpt-o1,False,5,1,False,0,1,67/33,4,0.6862745098039216,0.6757894736842105
boxing2,gpt-o1,True,5,1,False,0,1,33/67,0,0.6938516260162602,0.6941580756013745
boxing2,gpt-o1,True,5,1,False,0,1,33/67,1,0.6626016260162602,0.6618541033434651
boxing2,gpt-o1,True,5,1,False,0,1,33/67,2,0.5078282828282829,0.4868972746331237
boxing2,gpt-o1,True,5,1,False,0,1,33/67,3,0.5738119312436805,0.5056259792052414
boxing2,gpt-o1,True,5,1,False,0,1,33/67,4,0.6205128205128205,0.6167679837892603
boxing2,gpt-o1,True,5,1,False,0,1,50/50,0,0.6723502304147466,0.6689754000477669
boxing2,gpt-o1,True,5,1,False,0,1,50/50,1,0.6560150375939849,0.6360294117647058
boxing2,gpt-o1,True,5,1,False,0,1,50/50,2,0.695852534562212,0.695852534562212
boxing2,gpt-o1,True,5,1,False,0,1,50/50,3,0.6105990783410138,0.5539424280350438
boxing2,gpt-o1,True,5,1,False,0,1,50/50,4,0.7157502329916123,0.717948717948718
boxing2,gpt-o1,True,5,1,False,0,1,67/33,0,0.75,0.7390835579514825
boxing2,gpt-o1,True,5,1,False,0,1,67/33,1,0.7633928571428572,0.7435082140964494
boxing2,gpt-o1,True,5,1,False,0,1,67/33,2,0.6791666666666667,0.6791666666666667
boxing2,gpt-o1,True,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,gpt-o1,True,5,1,False,0,1,67/33,4,0.6862745098039216,0.6757894736842105
boxing2,gemini,False,5,1,False,0,1,33/67,0,0.5457317073170732,0.5332795482049213
boxing2,gemini,False,5,1,False,0,1,33/67,1,0.5584349593495935,0.5491388044579535
boxing2,gemini,False,5,1,False,0,1,33/67,2,0.5075757575757576,0.4911642411642412
boxing2,gemini,False,5,1,False,0,1,33/67,3,0.5662285136501517,0.5561948599923283
boxing2,gemini,False,5,1,False,0,1,33/67,4,0.6205128205128205,0.6167679837892603
boxing2,gemini,False,5,1,False,0,1,50/50,0,0.6456221198156682,0.6449122807017544
boxing2,gemini,False,5,1,False,0,1,50/50,1,0.549812030075188,0.5293305728088337
boxing2,gemini,False,5,1,False,0,1,50/50,2,0.5612903225806452,0.5416666666666666
boxing2,gemini,False,5,1,False,0,1,50/50,3,0.5387096774193548,0.5249593684699326
boxing2,gemini,False,5,1,False,0,1,50/50,4,0.6286113699906803,0.6211251435132032
boxing2,gemini,False,5,1,False,0,1,67/33,0,0.7272727272727273,0.7272727272727273
boxing2,gemini,False,5,1,False,0,1,67/33,1,0.6071428571428572,0.5679586563307493
boxing2,gemini,False,5,1,False,0,1,67/33,2,0.6416666666666666,0.6363636363636364
boxing2,gemini,False,5,1,False,0,1,67/33,3,0.6118012422360248,0.611831862999481
boxing2,gemini,False,5,1,False,0,1,67/33,4,0.6601307189542484,0.6356107660455487
boxing2,gemini,True,5,1,False,0,1,33/67,0,0.5320121951219512,0.5307959367365308
boxing2,gemini,True,5,1,False,0,1,33/67,1,0.539380081300813,0.5232142857142856
boxing2,gemini,True,5,1,False,0,1,33/67,2,0.5078282828282829,0.4868972746331237
boxing2,gemini,True,5,1,False,0,1,33/67,3,0.5644590495449949,0.4683393070489844
boxing2,gemini,True,5,1,False,0,1,33/67,4,0.5905128205128205,0.5840596185423772
boxing2,gemini,True,5,1,False,0,1,50/50,0,0.7188940092165899,0.717948717948718
boxing2,gemini,True,5,1,False,0,1,50/50,1,0.5723684210526316,0.5416666666666667
boxing2,gemini,True,5,1,False,0,1,50/50,2,0.6442396313364055,0.6333333333333333
boxing2,gemini,True,5,1,False,0,1,50/50,3,0.6926267281105991,0.6757894736842105
boxing2,gemini,True,5,1,False,0,1,50/50,4,0.6286113699906803,0.6211251435132032
boxing2,gemini,True,5,1,False,0,1,67/33,0,0.5909090909090909,0.5580357142857143
boxing2,gemini,True,5,1,False,0,1,67/33,1,0.7053571428571428,0.6589147286821706
boxing2,gemini,True,5,1,False,0,1,67/33,2,0.6625,0.6589147286821706
boxing2,gemini,True,5,1,False,0,1,67/33,3,0.6118012422360248,0.611831862999481
boxing2,gemini,True,5,1,False,0,1,67/33,4,0.6045751633986928,0.5679586563307493
boxing2,claude,False,5,1,False,0,1,33/67,0,0.6498983739837398,0.6257793243439176
boxing2,claude,False,5,1,False,0,1,33/67,1,0.6590447154471545,0.659438775510204
boxing2,claude,False,5,1,False,0,1,33/67,2,0.5078282828282829,0.4868972746331237
boxing2,claude,False,5,1,False,0,1,33/67,3,0.6375126390293225,0.6094934184284004
boxing2,claude,False,5,1,False,0,1,33/67,4,0.6448717948717948,0.6452359521666452
boxing2,claude,False,5,1,False,0,1,50/50,0,0.7778801843317973,0.7778846153846153
boxing2,claude,False,5,1,False,0,1,50/50,1,0.650375939849624,0.6475504991873694
boxing2,claude,False,5,1,False,0,1,50/50,2,0.6921658986175115,0.6924510717614165
boxing2,claude,False,5,1,False,0,1,50/50,3,0.7211981566820276,0.7088460645460877
boxing2,claude,False,5,1,False,0,1,50/50,4,0.6616961789375583,0.6616961789375583
boxing2,claude,False,5,1,False,0,1,67/33,0,0.75,0.7435082140964494
boxing2,claude,False,5,1,False,0,1,67/33,1,0.7098214285714286,0.6791666666666667
boxing2,claude,False,5,1,False,0,1,67/33,2,0.6791666666666667,0.6791666666666667
boxing2,claude,False,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,claude,False,5,1,False,0,1,67/33,4,0.7233115468409586,0.717948717948718
boxing2,claude,True,5,1,False,0,1,33/67,0,0.6135670731707317,0.6050826946349335
boxing2,claude,True,5,1,False,0,1,33/67,1,0.6590447154471545,0.659438775510204
boxing2,claude,True,5,1,False,0,1,33/67,2,0.47525252525252526,0.42263630089717047
boxing2,claude,True,5,1,False,0,1,33/67,3,0.6258847320525783,0.5997354497354497
boxing2,claude,True,5,1,False,0,1,33/67,4,0.6148717948717949,0.614030612244898
boxing2,claude,True,5,1,False,0,1,50/50,0,0.7046082949308756,0.7038961038961039
boxing2,claude,True,5,1,False,0,1,50/50,1,0.6635338345864662,0.6616961789375583
boxing2,claude,True,5,1,False,0,1,50/50,2,0.6437788018433179,0.6415584415584416
boxing2,claude,True,5,1,False,0,1,50/50,3,0.7211981566820276,0.7088460645460877
boxing2,claude,True,5,1,False,0,1,50/50,4,0.6887232059645854,0.6898496240601504
boxing2,claude,True,5,1,False,0,1,67/33,0,0.6363636363636364,0.6071428571428572
boxing2,claude,True,5,1,False,0,1,67/33,1,0.6964285714285714,0.6757894736842105
boxing2,claude,True,5,1,False,0,1,67/33,2,0.6583333333333333,0.6574987026466009
boxing2,claude,True,5,1,False,0,1,67/33,3,0.6966873706004141,0.691644204851752
boxing2,claude,True,5,1,False,0,1,67/33,4,0.6753812636165577,0.670940170940171
creditscore,gpt-4o,False,5,1,False,0,1,33/67,0,0.6370588235294118,0.6588327457892675
creditscore,gpt-4o,False,5,1,False,0,1,33/67,1,0.5764705882352942,0.5778577857785778
creditscore,gpt-4o,False,5,1,False,0,1,33/67,2,0.6151960784313726,0.6329540665823852
creditscore,gpt-4o,False,5,1,False,0,1,33/67,3,0.6211622807017544,0.6311926605504588
creditscore,gpt-4o,False,5,1,False,0,1,33/67,4,0.5,0.4224137931034483
creditscore,gpt-4o,False,5,1,False,0,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,gpt-4o,False,5,1,False,0,1,50/50,1,0.5,0.4318181818181818
creditscore,gpt-4o,False,5,1,False,0,1,50/50,2,0.5875,0.6021220159151194
creditscore,gpt-4o,False,5,1,False,0,1,50/50,3,0.6071428571428571,0.6102055279943303
creditscore,gpt-4o,False,5,1,False,0,1,50/50,4,0.6235431235431235,0.6470588235294118
creditscore,gpt-4o,False,5,1,False,0,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,gpt-4o,False,5,1,False,0,1,67/33,1,0.7142857142857143,0.7642857142857142
creditscore,gpt-4o,False,5,1,False,0,1,67/33,2,0.5625,0.5497076023391813
creditscore,gpt-4o,False,5,1,False,0,1,67/33,3,0.625,0.6464285714285715
creditscore,gpt-4o,False,5,1,False,0,1,67/33,4,0.7327586206896552,0.7602905569007263
creditscore,gpt-4o,True,5,1,False,0,1,33/67,0,0.5782352941176471,0.5764854614412136
creditscore,gpt-4o,True,5,1,False,0,1,33/67,1,0.6447058823529412,0.6326754385964912
creditscore,gpt-4o,True,5,1,False,0,1,33/67,2,0.6482843137254901,0.665954415954416
creditscore,gpt-4o,True,5,1,False,0,1,33/67,3,0.5,0.41739130434782606
creditscore,gpt-4o,True,5,1,False,0,1,33/67,4,0.6564625850340136,0.6803669724770642
creditscore,gpt-4o,True,5,1,False,0,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,gpt-4o,True,5,1,False,0,1,50/50,1,0.6578947368421053,0.6533333333333333
creditscore,gpt-4o,True,5,1,False,0,1,50/50,2,0.6375,0.6677740863787375
creditscore,gpt-4o,True,5,1,False,0,1,50/50,3,0.6071428571428571,0.6102055279943303
creditscore,gpt-4o,True,5,1,False,0,1,50/50,4,0.668997668997669,0.7023809523809523
creditscore,gpt-4o,True,5,1,False,0,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,gpt-4o,True,5,1,False,0,1,67/33,1,0.6565934065934066,0.6647314949201741
creditscore,gpt-4o,True,5,1,False,0,1,67/33,2,0.5625,0.5497076023391813
creditscore,gpt-4o,True,5,1,False,0,1,67/33,3,0.625,0.6464285714285715
creditscore,gpt-4o,True,5,1,False,0,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gpt-o1,False,5,1,False,0,1,33/67,0,0.5,0.42735042735042733
creditscore,gpt-o1,False,5,1,False,0,1,33/67,1,0.6752941176470588,0.6852489821484498
creditscore,gpt-o1,False,5,1,False,0,1,33/67,2,0.4528186274509804,0.4344954128440367
creditscore,gpt-o1,False,5,1,False,0,1,33/67,3,0.5,0.41739130434782606
creditscore,gpt-o1,False,5,1,False,0,1,33/67,4,0.5,0.4224137931034483
creditscore,gpt-o1,False,5,1,False,0,1,50/50,0,0.6403508771929824,0.6612466124661247
creditscore,gpt-o1,False,5,1,False,0,1,50/50,1,0.7543859649122806,0.7401247401247402
creditscore,gpt-o1,False,5,1,False,0,1,50/50,2,0.5625,0.5466666666666666
creditscore,gpt-o1,False,5,1,False,0,1,50/50,3,0.5,0.4186046511627907
creditscore,gpt-o1,False,5,1,False,0,1,50/50,4,0.7086247086247086,0.7086247086247086
creditscore,gpt-o1,False,5,1,False,0,1,67/33,0,0.5,0.4
creditscore,gpt-o1,False,5,1,False,0,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,gpt-o1,False,5,1,False,0,1,67/33,2,0.6675,0.6944444444444444
creditscore,gpt-o1,False,5,1,False,0,1,67/33,3,0.5,0.43103448275862066
creditscore,gpt-o1,False,5,1,False,0,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gpt-o1,True,5,1,False,0,1,33/67,0,0.5882352941176471,0.5885964912280701
creditscore,gpt-o1,True,5,1,False,0,1,33/67,1,0.6947058823529412,0.6984698469846984
creditscore,gpt-o1,True,5,1,False,0,1,33/67,2,0.6090686274509804,0.6134615384615385
creditscore,gpt-o1,True,5,1,False,0,1,33/67,3,0.5,0.41739130434782606
creditscore,gpt-o1,True,5,1,False,0,1,33/67,4,0.5629251700680272,0.5538582060321191
creditscore,gpt-o1,True,5,1,False,0,1,50/50,0,0.611842105263158,0.6279761904761905
creditscore,gpt-o1,True,5,1,False,0,1,50/50,1,0.7412280701754386,0.7209538305428715
creditscore,gpt-o1,True,5,1,False,0,1,50/50,2,0.6000000000000001,0.592074592074592
creditscore,gpt-o1,True,5,1,False,0,1,50/50,3,0.5218253968253969,0.4791666666666667
creditscore,gpt-o1,True,5,1,False,0,1,50/50,4,0.7214452214452214,0.72875226039783
creditscore,gpt-o1,True,5,1,False,0,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,gpt-o1,True,5,1,False,0,1,67/33,1,0.6373626373626373,0.6373626373626373
creditscore,gpt-o1,True,5,1,False,0,1,67/33,2,0.605,0.6181818181818182
creditscore,gpt-o1,True,5,1,False,0,1,67/33,3,0.5,0.43103448275862066
creditscore,gpt-o1,True,5,1,False,0,1,67/33,4,0.8060344827586207,0.7272727272727273
creditscore,gemini,False,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,False,5,1,False,0,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,False,5,1,False,0,1,33/67,2,1.0,1.0
creditscore,gemini,False,5,1,False,0,1,33/67,3,0.8947368421052632,0.9211764705882353
creditscore,gemini,False,5,1,False,0,1,33/67,4,0.9342403628117913,0.9419913419913419
creditscore,gemini,False,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,False,5,1,False,0,1,50/50,1,1.0,1.0
creditscore,gemini,False,5,1,False,0,1,50/50,2,1.0,1.0
creditscore,gemini,False,5,1,False,0,1,50/50,3,0.8571428571428572,0.8903508771929824
creditscore,gemini,False,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,False,5,1,False,0,1,67/33,0,0.9318181818181819,0.9318181818181819
creditscore,gemini,False,5,1,False,0,1,67/33,1,0.8571428571428572,0.8981481481481481
creditscore,gemini,False,5,1,False,0,1,67/33,2,1.0,1.0
creditscore,gemini,False,5,1,False,0,1,67/33,3,1.0,1.0
creditscore,gemini,False,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,gemini,True,5,1,False,0,1,33/67,0,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,0,1,33/67,1,0.99,0.9806637806637807
creditscore,gemini,True,5,1,False,0,1,33/67,2,1.0,1.0
creditscore,gemini,True,5,1,False,0,1,33/67,3,0.9210526315789473,0.9419913419913419
creditscore,gemini,True,5,1,False,0,1,33/67,4,0.8786848072562359,0.8994899489948995
creditscore,gemini,True,5,1,False,0,1,50/50,0,0.986842105263158,0.9733333333333334
creditscore,gemini,True,5,1,False,0,1,50/50,1,0.9583333333333333,0.971767363071711
creditscore,gemini,True,5,1,False,0,1,50/50,2,1.0,1.0
creditscore,gemini,True,5,1,False,0,1,50/50,3,0.9285714285714286,0.9480249480249481
creditscore,gemini,True,5,1,False,0,1,50/50,4,0.9871794871794872,0.971767363071711
creditscore,gemini,True,5,1,False,0,1,67/33,0,0.9772727272727273,0.9666329625884732
creditscore,gemini,True,5,1,False,0,1,67/33,1,1.0,1.0
creditscore,gemini,True,5,1,False,0,1,67/33,2,1.0,1.0
creditscore,gemini,True,5,1,False,0,1,67/33,3,1.0,1.0
creditscore,gemini,True,5,1,False,0,1,67/33,4,0.9827586206896552,0.935672514619883
creditscore,claude,False,5,1,False,0,1,33/67,0,0.4676470588235294,0.46825396825396826
creditscore,claude,False,5,1,False,0,1,33/67,1,0.6370588235294118,0.6588327457892675
creditscore,claude,False,5,1,False,0,1,33/67,2,0.5526960784313726,0.540045766590389
creditscore,claude,False,5,1,False,0,1,33/67,3,0.5685307017543859,0.5538582060321191
creditscore,claude,False,5,1,False,0,1,33/67,4,0.6286848072562359,0.6446969696969697
creditscore,claude,False,5,1,False,0,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,claude,False,5,1,False,0,1,50/50,1,0.6535087719298246,0.6810772501771793
creditscore,claude,False,5,1,False,0,1,50/50,2,0.5875,0.6021220159151194
creditscore,claude,False,5,1,False,0,1,50/50,3,0.5714285714285714,0.5535714285714286
creditscore,claude,False,5,1,False,0,1,50/50,4,0.578088578088578,0.584717607973422
creditscore,claude,False,5,1,False,0,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,claude,False,5,1,False,0,1,67/33,1,0.7142857142857143,0.7642857142857142
creditscore,claude,False,5,1,False,0,1,67/33,2,0.5625,0.5497076023391813
creditscore,claude,False,5,1,False,0,1,67/33,3,0.625,0.6464285714285715
creditscore,claude,False,5,1,False,0,1,67/33,4,0.7327586206896552,0.7602905569007263
creditscore,claude,True,5,1,False,0,1,33/67,0,0.6076470588235294,0.6193181818181819
creditscore,claude,True,5,1,False,0,1,33/67,1,0.6558823529411765,0.6699507389162561
creditscore,claude,True,5,1,False,0,1,33/67,2,0.6366421568627452,0.6588327457892675
creditscore,claude,True,5,1,False,0,1,33/67,3,0.5,0.41739130434782606
creditscore,claude,True,5,1,False,0,1,33/67,4,0.6564625850340136,0.6803669724770642
creditscore,claude,True,5,1,False,0,1,50/50,0,0.5701754385964912,0.5686274509803921
creditscore,claude,True,5,1,False,0,1,50/50,1,0.625,0.6470588235294118
creditscore,claude,True,5,1,False,0,1,50/50,2,0.575,0.584717607973422
creditscore,claude,True,5,1,False,0,1,50/50,3,0.5714285714285714,0.5535714285714286
creditscore,claude,True,5,1,False,0,1,50/50,4,0.6363636363636364,0.6677740863787375
creditscore,claude,True,5,1,False,0,1,67/33,0,0.5681818181818182,0.5467032967032968
creditscore,claude,True,5,1,False,0,1,67/33,1,0.695054945054945,0.7272727272727273
creditscore,claude,True,5,1,False,0,1,67/33,2,0.5625,0.5497076023391813
creditscore,claude,True,5,1,False,0,1,67/33,3,0.625,0.6464285714285715
creditscore,claude,True,5,1,False,0,1,67/33,4,0.7327586206896552,0.7602905569007263
japansolvent,gpt-4o,False,5,1,False,0,1,33/67,0,0.7369281045751634,0.7286821705426356
japansolvent,gpt-4o,False,5,1,False,0,1,33/67,1,0.576797385620915,0.5584524810765349
japansolvent,gpt-4o,False,5,1,False,0,1,33/67,2,0.8006535947712419,0.8
japansolvent,gpt-4o,False,5,1,False,0,1,33/67,3,0.7777777777777778,0.7619047619047619
japansolvent,gpt-4o,False,5,1,False,0,1,33/67,4,0.8251633986928104,0.825
japansolvent,gpt-4o,False,5,1,False,0,1,50/50,0,0.8214285714285714,0.8050974512743628
japansolvent,gpt-4o,False,5,1,False,0,1,50/50,1,0.8212121212121212,0.8074074074074074
japansolvent,gpt-4o,False,5,1,False,0,1,50/50,2,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,False,5,1,False,0,1,50/50,3,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,False,5,1,False,0,1,50/50,4,0.8154761904761905,0.8074074074074074
japansolvent,gpt-4o,False,5,1,False,0,1,67/33,0,0.8333333333333333,0.8285714285714285
japansolvent,gpt-4o,False,5,1,False,0,1,67/33,1,0.8636363636363636,0.8328173374613003
japansolvent,gpt-4o,False,5,1,False,0,1,67/33,2,0.8375,0.8328173374613003
japansolvent,gpt-4o,False,5,1,False,0,1,67/33,3,0.7375,0.7213622291021672
japansolvent,gpt-4o,False,5,1,False,0,1,67/33,4,0.7916666666666667,0.7662337662337663
japansolvent,gpt-4o,True,5,1,False,0,1,33/67,0,0.707516339869281,0.6940559440559441
japansolvent,gpt-4o,True,5,1,False,0,1,33/67,1,0.7483660130718954,0.735071488645921
